RestaurantID,Has Online delivery,Has Table booking
108611,Yes,Yes
108612,Yes,No
108613,No,No
108614,Yes,No
108615,No,No
108616,Yes,No
108617,Yes,No
108618,Yes,No
108619,Yes,No
108620,No,No
108621,Yes,No
108622,No,No
108623,Yes,No
108624,No,No
108625,No,No
108626,Yes,No
108627,Yes,No
108628,No,No
108629,Yes,No
108630,Yes,No
108631,Yes,No
108632,No,No
108633,No,No
108634,Yes,Yes
108635,No,No
108636,Yes,No
108637,Yes,No
108638,Yes,Yes
108639,Yes,No
108640,No,No
108641,Yes,No
108642,Yes,No
108643,Yes,No
108644,Yes,No
108645,Yes,Yes
108646,No,No
108647,No,No
108648,No,No
108649,No,No
108650,Yes,No
108651,No,No
108652,No,No
108653,No,No
108654,No,No
108655,No,Yes
108656,No,No
108657,Yes,Yes
108658,No,No
108659,No,No
108660,Yes,No
108661,No,no
108662,No,Yes
108663,Yes,No
108664,No,No
108665,No,No
108666,Yes,No
108667,Yes,No
108668,No,Yes
108669,Yes,Yes
108670,No,No
108671,No,No
108672,No,Yes
108673,No,No
108674,No,No
108675,Yes,No
108676,Yes,No
108677,No,Yes
108678,No,Yes
108679,Yes,Yes
108680,No,Yes
108681,Yes,No
108682,Yes,No
108683,Yes,No
108684,Yes,No
108685,No,No
108686,No,No
108687,No, No
108688,No,No
108689,No,No
108690,No,No
108691,Yes,No
108692,Yes,No
108693,No,No
108694,No,No
108695,Yes,No
108696,No,No
108697,Yes,No
108698,No,No
108699,No,No
108700,Yes,No
108701,Yes,No
108702,No,No
108703,No,No
108704,Yes,No
108705,No,No
108706,No,No
108707,No,No
108708,Yes,Yes
108709,Yes,Yes
108710,Yes,No
108711,No,No
108712,Yes,No
108713,No,No
108714,No,Yes
108715,Yes,No
108716,No,No
108717,No,No
108718,Yes,No
108719,No,No
108720,Yes,Yes
108721,Yes,Yes
108722,Yes,No
108723,No,No
108724,No,No
108725,No,No
108726,No,No
108727,No,No
108728,Yes,No
108729,No,No
108730,No,Yes
108731,Yes,No
108732,No,Yes
108733,No,No
108734,No,No
108735,No,No
108736,No,No
108737,No,No
108738,No,No
108739,Yes,No
108740,No,No
108741,Yes,No
108742,No,No
108743,No,No
108744,Yes,Yes
108745,No,No
108746,Yes,Yes
108747,Yes,No
108748,No,No
108749,No,No
108750,No,No
108751,No,No
108752,No,No
108753,No,No
108754,No,No
108755,Yes,No
108756,Yes,No
108757,No,No
108758,No,No
108759,No,No
108760,No,No
108761,No,No
108762,No,No
108763,Yes,No
108764,No,No
108765,No,No
108766,Yes,No
108767,Yes,No
108768,No,No
108769,Yes,No
108770,Yes,No
108771,No,No
108772,Yes,No
108773,No,No
108774,Yes,No
108775,No,No
108776,No,No
108777,No,No
108778,Yes,No
108779,No,Yes
108780,No,No
108781,Yes,No
108782,No,No
108783,Yes,No
108784,No,No
108785,Yes,No
108786,Yes,No
108787,No,No
108788,No,No
108789,No,Yes
108790,Yes,No
108791,Yes,No
108792,No,No
108793,Yes,No
108794,Yes,No
108795,Yes,No
108796,No,No
108797,Yes,No
108798,No,No
108799,No,No
108800,No,No
108801,No,No
108802,Yes,No
108803,No,No
108804,No,No
108805,Yes,No
108806,No,No
108807,No,Yes
108808,No,No
108809,No,No
108810,No,No
108811,Yes,No
108812,Yes,No
108813,Yes,Yes
108814,No,No
108815,Yes,Yes
108816,No,No
108817,No,No
108818,Yes,No
108819,No,No
108820,No,No
108821,Yes,Yes
108822,No,No
108823,Yes,No
108824,No,No
108825,Yes,Yes
108826,Yes,No
108827,Yes,Yes
108828,Yes,Yes
108829,Yes,Yes
108830,Yes,No
108831,No,No
108832,No,No
108833,Yes,No
108834,No,No
108835,Yes,No
108836,Yes,No
108837,No,No
108838,Yes,No
108839,Yes,Yes
108840,No,No
108841,Yes,Yes
108842,Yes,Yes
108843,No,No
108844,No,No
108845,No,No
108846,Yes,Yes
108847,No,No
108848,No,No
108849,No,Y
108850,No,No
108851,No,Yes
108852,No,No
108853,No,No
108854,No,No
108855,Yes,No
108856,Yes,No
108857,No,No
108858,Yes,No
108859,No,No
108860,Yes,No
108861,No,No
108862,No,No
108863,No,No
108864,Yes,No
108865,No,No
108866,Yes,No
108867,Yes,No
108868,No,No
108869,Yes,No
108870,No,No
108871,No,No
108872,Yes,No
108873,Yes,No
108874,No,No
108875,Yes,No
108876,Yes,No
108877,No,No
108878,Yes,Yes
108879,No,No
108880,No,No
108881,No,No
108882,No,No
108883,Yes,No
108884,No,No
108885,Yes,No
108886,No,No
108887,No,No
108888,No,No
108889,No,Yes
108890,Yes,No
108891,No,No
108892,No,No
108893,Yes,No
108894,No,No
108895,No,No
108896,No,Yes
108897,No,No
108898,No,No
108899,Yes,No
108900,No,Yes
108901,No,No
108902,nan,No
108903,No,No
108904,Yes,No
108905,No,No
108906,Yes,No
108907,Yes,Yes
108908,Yes,No
108909,Yes,No
108910,No,No
108911,No,No
108912,No,No
108913,Yes,Yes
108914,No,Yes
108915,No,No
108916,Yes,No
108917,No,No
108918,Yes,No
108919,N,No
108920,No,Yes
108921,Yes,No
108922,No,No
108923,Yes,No
108924,No,No
108925,No,No
108926,No,No
108927,No,No
108928,No,No
108929,Yes,No
108930,No,No
108931,Yes,No
108932,Yes,No
108933,No,No
108934,No,No
108935,No,No
108936,Yes,Yes
108937,No,No
108938,No,No
108939,No,No
108940,No,No
108941,No,yes
108942,Yes,No
108943,Yes,No
108944,No,Yes
108945,Yes,No
108946,No,Yes
108947,No,No
108948,No,No
108949,Yes,No
108950,No,Yes
108951,No,Yes
108952,No,No
108953,Yes,No
108954,yes,No
108955,No,No
108956,Yes,No
108957,No,No
108958,No,No
108959,No,No
108960,Yes,Yes
108961,Yes,No
108962,No,No
108963,No,No
108964,No,No
108965,No,No
108966,No,No
108967,Yes,No
108968,No,No
108969,Yes,No
108970,Yes,No
108971,No,No
108972,No,No
108973,No,No
108974,No,No
108975,No,No
108976,Yes,No
108977,Yes,No
108978, No,No
108979,No,No
108980,No,No
108981,Yes,No
108982,No,Yes
108983,No,No
108984,No,No
108985,Yes,No
108986,No,No
108987,No,No
108988,No,No
108989,Yes,No
108990,No,No
108991,No,No
108992,Yes,No
108993,No,Yes
108994,Yes,No
108995,No,Yes
108996,No,No
108997,No,No
108998,Yes,No
108999,No,No
109000,Yes,No
109001,Yes,No
109002,No,No
109003,No,No
109004,No,No
109005,No,No
109006,No,No
109007,Y,No
109008,Yes,No
109009,No,Yes
109010,Yes,No
109011,Yes,Yes
109012,Yes,No
109013,No, No
109014,Yes,No
109015,No,No
109016,No,No
109017,Yes,No
109018,No,No
109019,No,No
109020,No,No
109021,No,No
109022,Yes,Yes
109023,Yes,No
109024,Yes,Yes
109025,No,No
109026, No,No
109027,No,No
109028,Yes,No
109029,Yes,No
109030,No,No
109031,No,No
109032,Yes,No
109033,No,No
109034,No,No
109035,No,No
109036,Yes,No
109037,No,No
109038,No,Yes
109039,No,No
109040,No,No
109041,No,No
109042,Yes,No
109043,No,Yes
109044,Yes,No
109045,No,No
109046,No,No
109047,Yes,No
109048,No,No
109049,No,No
109050,Yes,No
109051,Yes,No
109052,No,No
109053,Yes,Yes
109054,No,Yes
109055,No,No
109056,No,Yes
109057,Yes,No
109058,No,No
109059,No,No
109060,No,Yes
109061,No,No
109062,No,Yes
109063,Yes,No
109064,No,No
109065,No,No
109066,No,No
109067,No,No
109068,No,No
109069,No,No
109070,No,No
109071,Yes,No
109072,Yes,No
109073,No,No
109074,Yes,No
109075,No,No
109076,Yes,No
109077,No,No
109078,Yes,No
109079,Yes,No
109080,No,No
109081,No,No
109082,Yes,No
109083,Yes,No
109084,Yes,No
109085,Yes,No
109086,Yes,No
109087,No,No
109088,No,No
109089,No,No
109090,No,No
109091,No,No
109092,Yes,Yes
109093,No,No
109094,No, No
109095,Yes,No
109096,No,No
109097,Yes,No
109098,Yes,No
109099,No,No
109100,No,No
109101,Yes,No
109102,Yes,No
109103,No,No
109104,No,No
109105,Yes,No
109106,No,No
109107,No,No
109108,No,No
109109,No,Yes
109110,No,No
109111,Yes,No
109112,Yes,No
109113,No,No
109114,No,No
109115,No,No
109116,No,No
109117,No,No
109118,No,No
109119,Yes,No
109120,No,Yes
109121,No,Yes
109122,No,No
109123,No,No
109124,Yes,Yes
109125,Yes,Yes
109126,No,No
109127,No,Yes
109128,Yes,No
109129,No,Yes
109130,No,No
109131,No,No
109132,Yes,No
109133,N,No
109134,No,No
109135,No,No
109136,Yes,No
109137,nan,No
109138,No,No
109139,Yes,No
109140,Yes,Yes
109141,Yes,Yes
109142,Yes,No
109143,No,No
109144,No,No
109145,Yes,No
109146,No,No
109147,Yes,No
109148,No,Yes
109149,No,No
109150,Yes,No
109151,Yes,No
109152,Yes,No
109153,No,No
109154,No,No
109155,Yes,No
109156,No,No
109157,No,No
109158,Yes,No
109159,Yes,No
109160,Yes,No
109161,No,No
109162,No,No
109163,No,No
109164,No,No
109165,No,No
109166, No,No
109167,No,No
109168,No,No
109169,No,No
109170,Yes,Yes
109171,Yes,No
109172,Yes,No
109173,No,No
109174,No,Yes
109175,No,No
109176,No,No
109177,Yes,No
109178,Yes,No
109179,No,Yes
109180,No,No
109181,Yes,Yes
109182,No,No
109183,Yes,Yes
109184,No,Yes
109185,Yes,No
109186,Yes,No
109187,No,Yes
109188,Yes,No
109189,No,No
109190,Yes,Yes
109191,Yes,No
109192,No,Yes
109193,Yes,No
109194,No,No
109195,Yes, No
109196,Yes,Yes
109197,No,No
109198,No,No
109199,No,No
109200,No,No
109201,No,No
109202,No,No
109203,No,No
109204,No,No
109205,No,No
109206,Yes,No
109207,Yes,Yes
109208,No,Yes
109209,Yes,No
109210,No,No
109211,Yes,No
109212,No,No
109213,Yes,No
109214,No,No
109215,No,No
109216,Yes,No
109217,No,No
109218,No,No
109219,No,No
109220,No,No
109221,No,No
109222,Yes,Yes
109223,No,No
109224,Yes,Yes
109225,No,Yes
109226,No,No
109227,Yes,No
109228,Yes,No
109229,No,No
109230,No,Yes
109231,No,No
109232,Yes,No
109233,No,No
109234,No,No
109235,Yes,No
109236,No,No
109237,Yes,Yes
109238,No,No
109239,Yes,No
109240,No,No
109241,No,No
109242,No,No
109243,No,No
109244,No,No
109245,No,No
109246,No,Yes
109247,Yes,No
109248,No,No
109249,No,Yes
109250,Yes,No
109251,No,No
109252,Yes,No
109253,No,No
109254,Yes,No
109255,Yes,No
109256,No,No
109257,Yes,Yes
109258,Yes,No
109259,No,No
109260,Yes,No
109261,No,No
109262,No,Yes
109263,No,No
109264,No,No
109265,No,No
109266,Yes,No
109267,No,No
109268,Yes,No
109269,Yes,No
109270,Yes,No
109271,Yes,No
109272,Yes,No
109273,No,No
109274,No,No
109275,No,No
109276,Yes,No
109277,No,No
109278,Yes,No
109279,No,No
109280,nan,No
109281,No,No
109282,No,Yes
109283,Yes,No
109284,No,No
109285,Yes,No
109286,No,No
109287,No,No
109288,No,No
109289,Yes,No
109290,No,Yes
109291,No,No
109292,No,Yes
109293,Yes,Yes
109294,Yes,Yes
109295,No,No
109296,Yes,No
109297,Yes,No
109298,No,No
109299,No,No
109300,No,No
109301,Yes,No
109302,No,No
109303,Yes,Yes
109304,No,No
109305,yes,No
109306,Yes,No
109307,No,No
109308,No,No
109309,Yes,No
109310,No,Yes
109311,No,No
109312,Yes,No
109313,No, No
109314,Yes,No
109315,No,No
109316,Yes,Yes
109317,No,No
109318,Yes,Yes
109319,No,Yes
109320,No,Yes
109321,No,No
109322,No,Yes
109323,No,No
109324,Yes,No
109325,Yes,No
109326,No,No
109327,Yes,No
109328,No,No
109329,Yes,No
109330,No,No
109331,no,No
109332,No,No
109333,Yes,no
109334,Yes,No
109335,Yes,No
109336,No,Yes
109337,Yes,No
109338,Yes,No
109339,No,No
109340,No,No
109341,Yes,Yes
109342,No,No
109343,Yes,No
109344,No,Yes
109345,No,No
109346,Yes,No
109347,No,No
109348,No,No
109349,Yes,No
109350,Yes,Yes
109351,Yes,No
109352,No,No
109353,No,No
109354,No,No
109355,Yes,No
109356,Yes,No
109357,Yes,No
109358,No,No
109359,Yes,No
109360,No,No
109361,No,No
109362,Yes,N
109363,Yes,Yes
109364,Yes,No
109365,No,No
109366,No,No
109367,No,Yes
109368,No,No
109369,Yes,No
109370,Yes,No
109371,Yes,No
109372,Yes,No
109373,No,No
109374,Yes,No
109375,Y,No
109376,Yes,No
109377,No,Yes
109378,Yes,No
109379,No,No
109380,No,No
109381,Yes, No
109382,No,No
109383,Yes,No
109384,No,No
109385,Yes,No
109386, Ye,No
109387,Yes,No
109388,Yes,Yes
109389,Yes,No
109390,No,No
109391,Yes,No
109392,Yes,No
109393,Yes,No
109394,Yes,No
109395,No,No
109396,No,No
109397,Yes,Yes
109398,No,No
109399,Yes,No
109400,No,No
109401,Yes,Yes
109402,Yes,No
109403,No,Yes
109404,No,No
109405,Yes,Yes
109406,No,No
109407,nan,No
109408,Yes,No
109409,No,No
109410,No,No
109411,Yes,No
109412,Yes,No
109413,No,No
109414,No,No
109415,Yes,Yes
109416,Yes,No
109417,Yes,No
109418,No,Yes
109419,No,No
109420,Yes,No
109421,Yes,No
109422,Yes,Yes
109423,Yes,No
109424,No,No
109425,Yes,No
109426,Yes,No
109427,No,No
109428,No,No
109429,No,No
109430,Yes,No
109431,No,No
109432,No,No
109433,No,No
109434,No,No
109435,Yes,No
109436,No,Yes
109437,No,No
109438,No,No
109439,No,No
109440,No,No
109441,No,No
109442,Yes,No
109443,Yes,Yes
109444,No,No
109445,No,No
109446,No,No
109447,No,No
109448,Yes,No
109449,Yes,No
109450,Yes,No
109451,Yes,No
109452,No,Yes
109453,nan,No
109454,Yes,No
109455,Yes,No
109456,No,No
109457, Ye,No
109458,No,No
109459,No,No
109460,No,No
109461,Yes,No
109462,Yes,No
109463,Yes,Yes
109464,No,No
109465,No,No
109466,No,No
109467,Yes,Yes
109468,No,No
109469,Yes,No
109470,Yes,No
109471,Yes,No
109472,No,Yes
109473,Yes,No
109474,No,No
109475,No,No
109476,Yes,No
109477,No,No
109478,Yes,No
109479,No,No
109480,Yes,No
109481,No,No
109482,No,No
109483,No,No
109484,Yes,Yes
109485,No,No
109486,No,No
109487,No,No
109488,Yes,No
109489,No,No
109490,No,No
109491,Yes,No
109492,Yes,Yes
109493,Yes,No
109494,No,No
109495,No,No
109496,Yes,No
109497,Yes,No
109498,Yes,No
109499,Yes,No
109500,Yes,No
109501,No,No
109502,Yes,No
109503,No,No
109504,No,No
109505,No,No
109506,No,No
109507,Yes,No
109508,No,No
109509,No,No
109510,Yes,No
109511,No,No
109512,No,No
109513,Yes, No
109514,Yes,No
109515,No,No
109516,No,Yes
109517,No,No
109518,No,No
109519,No,No
109520,No,Yes
109521,Yes,No
109522,Yes,No
109523,No,No
109524,No,No
109525,No,No
109526,Yes,No
109527,Yes,Yes
109528,No,No
109529,Yes,No
109530,Yes,No
109531,Yes,Yes
109532,No,No
109533,No,No
109534,Yes,No
109535,Yes,No
109536,Yes,No
109537,Yes,No
109538,No,No
109539,No,No
109540,No,No
109541,Yes,No
109542,Yes,No
109543,No,No
109544,Yes,No
109545,Yes,Yes
109546,No,No
109547,No,No
109548,No,No
109549,No,No
109550,No,Yes
109551,Yes,No
109552,No,No
109553,No,Yes
109554,No,No
109555,No,No
109556,No,No
109557,No,Yes
109558,No,No
109559,Yes,No
109560,No,No
109561,Yes,No
109562,Yes,No
109563,No,No
109564,No,No
109565,No,No
109566,Yes,Yes
109567,No,No
109568,Yes,No
109569,No,No
109570,Yes,No
109571,No,No
109572,Yes,Yes
109573,No,No
109574,No,No
109575,Yes,Yes
109576,No,No
109577,Yes,No
109578,No,No
109579,No,No
109580,No,No
109581,Yes,Yes
109582,Yes,No
109583,No,No
109584,No,No
109585,No,No
109586,No,No
109587,Yes,No
109588,Yes,Yes
109589,No,No
109590,Yes,No
109591,Yes,No
109592,No,No
109593,Yes,No
109594,Yes,No
109595,No,No
109596,No,Yes
109597,No,Yes
109598,Yes,No
109599,Yes,No
109600,Yes,No
109601,No,No
109602,No,No
109603,Yes,No
109604,Yes,No
109605,No,Yes
109606,Yes,No
109607,No,No
109608,No,No
109609,Yes,Yes
109610,No,No
109611,No,No
109612,No,No
109613,Yes,No
109614,No,No
109615,Yes,No
109616,Yes,No
109617,No,No
109618,No,No
109619,Yes,No
109620,No,Yes
109621,Yes,No
109622,No,No
109623,Yes,No
109624,Yes,Yes
109625,Yes,No
109626,No,No
109627,No,No
109628,No,No
109629,No,No
109630,Yes,No
109631,yes,No
109632,Yes,No
109633,No,No
109634,Yes,No
109635,Yes,No
109636,No,No
109637,Yes,No
109638,Yes,No
109639,Yes,No
109640,No,No
109641,Yes,No
109642,No,No
109643,No,No
109644,Yes,No
109645,No,No
109646,Yes,Yes
109647,No,No
109648,Yes,No
109649,No,No
109650,No,No
109651,No,No
109652,No,No
109653,Yes,No
109654,No,No
109655,Yes,No
109656,No,No
109657,Yes,No
109658,No,No
109659,No,No
109660,No,No
109661,No,Yes
109662,No,No
109663,N,No
109664,No,No
109665,No,No
109666,No,No
109667,Yes,No
109668,No,No
109669,No,No
109670,No,No
109671,No,No
109672,Yes,No
109673,No,No
109674,No,No
109675,No,No
109676,No,No
109677,Yes,No
109678,No,No
109679,No,No
109680,No,No
109681,Yes,Yes
109682,No,No
109683,Yes,Yes
109684,No,No
109685,Yes,No
109686,Yes,No
109687,No,No
109688,Yes,No
109689,Yes,No
109690,No,No
109691,No,No
109692,No,No
109693,No,No
109694,No,No
109695,No,No
109696,No,No
109697,Yes,No
109698,Yes,No
109699,No,Yes
109700,No,No
109701,Yes,No
109702,Yes,No
109703,No,No
109704,No,No
109705,Yes,No
109706,No,No
109707,No,No
109708,No,No
109709,No,No
109710,No,No
109711,Yes,No
109712,No,No
109713,Yes,No
109714,Yes,No
109715,No,No
109716,No,No
109717,No,No
109718,No,Yes
109719,No,No
109720,No,No
109721,No,No
109722,No,No
109723,Yes,no
109724,Yes,No
109725,No,No
109726,No,No
109727,Yes,No
109728,No,No
109729,No,No
109730,No,No
109731,No,No
109732,Yes,No
109733,Yes,Yes
109734,No,No
109735,No,Yes
109736,No,No
109737,No,Yes
109738,No,No
109739,No,Yes
109740,Yes, No
109741,Yes,No
109742,Yes,No
109743,Yes,No
109744,Yes,No
109745,Yes,No
109746,No,No
109747,Yes,No
109748,Yes,No
109749,Yes,Yes
109750,Yes,No
109751,Yes,Yes
109752,No,No
109753,No,No
109754,No, No
109755,No,yes
109756,No,No
109757,No,No
109758,No,Yes
109759,No,No
109760,No,No
109761,No,No
109762,No,Yes
109763,Yes,No
109764,No,No
109765,No,No
109766,No,No
109767,No,No
109768,No,No
109769,No,No
109770,No,No
109771,Yes,Yes
109772,Yes,No
109773,No,No
109774,Yes,Yes
109775,Yes,No
109776,Yes,No
109777,Yes,No
109778,Yes,No
109779,No,No
109780,No,No
109781,Yes,No
109782,No,No
109783,Yes,No
109784,No,No
109785,No,No
109786,N,No
109787,No,No
109788,No,No
109789,Yes,No
109790,No,No
109791,No,No
109792,Yes,No
109793,Y,No
109794,No,No
109795,No,No
109796,Yes,No
109797,Yes,no
109798,No,No
109799,No,No
109800,No,No
109801,No,Yes
109802,Yes,No
109803,No,No
109804,Yes,No
109805,No,No
109806,Yes,No
109807,No,No
109808,Yes,No
109809,Yes,Yes
109810,Yes,No
109811,Yes,No
109812,Yes,Yes
109813,No,No
109814,No, No
109815,Yes,No
109816,Yes,No
109817,Yes,No
109818,No,Yes
109819,No,No
109820,Yes,Yes
109821,Yes,No
109822,No,No
109823,No,Yes
109824,Yes,No
109825,No,No
109826,No,No
109827,No,No
109828,No,No
109829,No,Yes
109830,Yes,Yes
109831,No,No
109832,No,No
109833,No,No
109834,No,Yes
109835,No,No
109836,No,No
109837,Yes,No
109838,No,No
109839,No,No
109840,No,No
109841,Yes,No
109842,Yes,No
109843,Yes,No
109844,Yes,Yes
109845,No,No
109846,Yes,No
109847,Yes,No
109848,Yes,No
109849,No,No
109850,No,No
109851,No,No
109852,No,No
109853,No,No
109854,Yes,No
109855,No,No
109856,Yes,No
109857,No,No
109858,No,Yes
109859,No,Yes
109860,Yes,No
109861,no,Yes
109862,No,Yes
109863,No,No
109864,No,Yes
109865,No,Yes
109866,Yes,Yes
109867,No,No
109868,No,No
109869,Yes,No
109870,No,No
109871,Yes,No
109872,No,No
109873,Yes,No
109874,No,No
109875,No,No
109876,No,No
109877,No,No
109878,Yes,No
109879,Yes,Yes
109880,Yes,No
109881,No,Yes
109882,Yes,No
109883,No,No
109884,No,No
109885,No,No
109886,Yes,No
109887,No,Yes
109888,Yes,No
109889,No,No
109890,No,Yes
109891,No,No
109892,Yes,No
109893,No,No
109894,No,Yes
109895,Yes,No
109896,No,No
109897,No,No
109898,Yes,No
109899,Yes,No
109900,No,No
109901,No,No
109902,No,No
109903,No,Yes
109904,No,No
109905,Yes,No
109906,Yes,No
109907,No,No
109908,No,No
109909,No,No
109910,No,No
109911,Yes,No
109912,No,No
109913,No,No
109914,No,No
109915,No,No
109916,No,Yes
109917,No,No
109918,No,No
109919,Yes,No
109920,No,No
109921,No,No
109922,No,No
109923,yes,No
109924,No,Yes
109925,No,No
109926,Yes,No
109927,No,Yes
109928,Yes,No
109929,No,Yes
109930,Yes,Yes
109931,No,No
109932,No,No
109933,No,No
109934,Yes, Ye
109935,No,Yes
109936,Yes,Yes
109937,No,No
109938,No,No
109939,No,No
109940,No,No
109941,No,No
109942,No,No
109943,Yes,Yes
109944,No,Yes
109945,No,No
109946,No,No
109947,Yes,No
109948,No,No
109949,No,No
109950,No,No
109951,No,No
109952,Yes,Yes
109953,No,No
109954,No,Yes
109955,No,No
109956,No,No
109957,Yes,No
109958,Yes,No
109959,Yes,No
109960,Yes, No
109961,No,No
109962,No,No
109963,Yes,No
109964,No,No
109965,Yes,No
109966,No,No
109967,No,No
109968,No,No
109969,No,No
109970,Yes,No
109971,No,No
109972,No,No
109973,Yes,No
109974,No,Yes
109975,No,Yes
109976,No,Yes
109977,No,No
109978,Yes,No
109979,No,No
109980,No,No
109981,No,Yes
109982,No,No
109983,Yes,No
109984,No,No
109985,No,No
109986,Yes,No
109987,No,No
109988,Yes,No
109989,Yes,No
109990,No,Yes
109991,Yes,No
109992,Yes,No
109993,Yes,No
109994,Yes,No
109995,No,No
109996,No,Yes
109997,No,No
109998,No,No
109999,No,No
110000,Yes,No
