ReviewID,RestaurantID,ReviewDate,ReviewText
4209,102364,2026-03-18,bad service and small portions
4210,102364,2026-01-30,overpriced food with disappointing service not recommended
4211,102365,2025-01-18,noisy place and disappointing experience worth trying
4212,102365,2026-07-29,delivery was late and food was cold would visit again
4213,102366,2025-02-28,slow service and cold food
4214,102366,2025-11-05,amazing experience highly recommended
4215,102367,2026-01-30,noisy place and disappointing experience
4216,102369,2025-03-09,long waiting time and average food worth trying
4217,102369,2025-04-10,fresh ingredients and helpful staff not recommended
4218,102369,2025-03-23,poor experience and rude staff
4219,102370,2025-12-02,tasty food with quick service
4220,102370,2025-03-10,noisy place and disappointing experience
4221,102372,2025-08-06,tasty food with quick service needs improvement
4222,102372,2025-01-18,poor experience and rude staff
4223,102373,2025-02-09,excellent food and friendly service
4224,102373,2026-06-02,really good food and fast delivery needs improvement
4225,102374,2026-01-03,overpriced food with disappointing service
4226,102374,2026-01-12,slow service and cold food not recommended
4227,102374,2025-10-31,really good food and fast delivery
4228,102374,2026-01-14,long waiting time and average food worth trying
4229,102374,2025-12-12,tasty food with quick service needs improvement
4230,102376,2025-01-07,fresh ingredients and helpful staff
4231,102377,2025-09-26,amazing experience highly recommended
4232,102378,2025-03-23,overpriced food with disappointing service
4233,102378,2025-01-24,amazing experience highly recommended
4234,102378,2025-09-18,overpriced food with disappointing service
4235,102378,2025-06-09,bad service and small portions
4236,102378,2026-01-19,bad service and small portions
4237,102380,2025-09-19,great value and wonderful atmosphere
4238,102380,2025-03-14,delivery was late and food was cold worth trying
4239,102380,2026-02-06,fresh ingredients and helpful staff needs improvement
4240,102381,2025-11-19,bad service and small portions worth trying
4241,102382,2025-04-22,
4242,102383,2025-08-07,poor experience and rude staff needs improvement
4243,102383,2025-04-12,slow service and cold food
4244,102384,2025-08-21,noisy place and disappointing experience
4245,102384,2026-05-20,slow service and cold food needs improvement
4246,102384,2026-03-07,poor experience and rude staff
4247,102384,2025-02-25,long waiting time and average food
4248,102385,2025-08-05,poor experience and rude staff would visit again
4249,102385,2025-06-30,bad service and small portions
4250,102385,2025-03-20,bad service and small portions
4251,102385,2026-06-13,noisy place and disappointing experience would visit again
4252,102386,2025-02-20,overpriced food with disappointing service needs improvement
4253,102386,2025-08-07,poor experience and rude staff
4254,102386,2025-07-12,amazing experience highly recommended would visit again
4255,102387,2025-03-26,poor experience and rude staff
4256,102387,2026-07-30,long waiting time and average food
4257,102388,2025-01-22,delivery was late and food was cold
4258,102389,2026-07-30,delicious dishes and great ambience needs improvement
4259,102389,2026-06-03,fresh ingredients and helpful staff
4260,102390,2025-09-30,delivery was late and food was cold would visit again
4261,102390,2026-06-16,poor experience and rude staff worth trying
4262,102392,2026-01-14,long waiting time and average food needs improvement
4263,102393,2025-01-09,bad service and small portions
4264,102393,2026-06-22,overpriced food with disappointing service
4265,102393,2026-03-23,noisy place and disappointing experience
4266,102394,2026-07-24,poor experience and rude staff not recommended
4267,102394,2025-07-02,slow service and cold food
4268,102395,2025-09-25,fresh ingredients and helpful staff
4269,102395,2025-12-19,fresh ingredients and helpful staff needs improvement
4270,102396,2026-01-26,overpriced food with disappointing service
4271,102396,2025-01-29,fresh ingredients and helpful staff
4272,102396,2025-07-10,bad service and small portions
4273,102397,2025-01-30,great value and wonderful atmosphere
4274,102397,2026-05-12,delicious dishes and great ambience
4275,102399,2025-05-29,great value and wonderful atmosphere
4276,102400,2025-06-06,delivery was late and food was cold
4277,102400,2026-07-20,long waiting time and average food
4278,102401,2026-02-01,slow service and cold food not recommended
4279,102402,2025-08-01,fresh ingredients and helpful staff
4280,102403,2025-04-21,noisy place and disappointing experience
4281,102404,2026-02-06,overpriced food with disappointing service
4282,102405,2026-01-20,tasty food with quick service
4283,102405,2025-04-20,amazing experience highly recommended
4284,102405,2025-10-05,tasty food with quick service needs improvement
4285,102406,2025-12-15,poor experience and rude staff
4286,102406,2026-03-08,fresh ingredients and helpful staff
4287,102407,2025-07-12,slow service and cold food
4288,102407,2026-03-03,long waiting time and average food
4289,102409,2026-04-01,amazing experience highly recommended worth trying
4290,102409,2025-03-14,excellent food and friendly service
4291,102410,2026-01-03,excellent food and friendly service
4292,102410,2026-01-22,really good food and fast delivery
4293,102411,2025-10-26,long waiting time and average food
4294,102411,2026-02-03,overpriced food with disappointing service
4295,102412,2025-10-02,great value and wonderful atmosphere
4296,102413,2026-04-27,bad service and small portions worth trying
4297,102413,2026-01-29,slow service and cold food would visit again
4298,102414,2025-06-30,delicious dishes and great ambience would visit again
4299,102414,2025-12-14,tasty food with quick service
4300,102414,2026-03-04,noisy place and disappointing experience
4301,102415,2025-12-26,excellent food and friendly service
4302,102415,2025-12-27,poor experience and rude staff
4303,102415,2025-01-24,tasty food with quick service worth trying
4304,102416,2025-10-23,overpriced food with disappointing service
4305,102416,2025-10-05,amazing experience highly recommended
4306,102417,2025-10-22,bad service and small portions
4307,102418,2026-02-09,poor experience and rude staff
4308,102418,2026-06-30,bad service and small portions
4309,102419,2025-11-27,delicious dishes and great ambience
4310,102419,2026-03-28,slow service and cold food
4311,102419,2025-05-14,really good food and fast delivery
4312,102420,2026-03-21,long waiting time and average food
4313,102421,2025-01-13,overpriced food with disappointing service
4314,102421,2025-08-28,long waiting time and average food not recommended
4315,102422,2025-08-15,long waiting time and average food
4316,102422,2025-02-05,really good food and fast delivery
4317,102422,2026-03-10,slow service and cold food
4318,102423,2025-09-14,slow service and cold food
4319,102423,2026-08-04,amazing experience highly recommended would visit again
4320,102423,2025-02-24,bad service and small portions
4321,102424,2025-01-31,great value and wonderful atmosphere
4322,102424,2025-07-24,delicious dishes and great ambience
4323,102424,2025-08-21,amazing experience highly recommended worth trying
4324,102425,2025-05-18,bad service and small portions not recommended
4325,102425,2025-10-23,long waiting time and average food
4326,102425,2025-08-18,overpriced food with disappointing service
4327,102426,2026-06-03,delicious dishes and great ambience
4328,102426,2025-01-21,great value and wonderful atmosphere worth trying
4329,102426,2025-02-19,delivery was late and food was cold would visit again
4330,102426,2026-06-18,delicious dishes and great ambience
4331,102427,2025-06-05,noisy place and disappointing experience
4332,102428,2025-08-02,long waiting time and average food needs improvement
4333,102428,2026-04-26,slow service and cold food worth trying
4334,102430,2026-07-16,slow service and cold food
4335,102430,2025-02-02,fresh ingredients and helpful staff
4336,102431,2025-05-18,great value and wonderful atmosphere
4337,102431,2025-03-31,excellent food and friendly service
4338,102432,2026-02-06,delicious dishes and great ambience
4339,102432,2026-04-27,noisy place and disappointing experience
4340,102433,2025-11-07,tasty food with quick service
4341,102433,2025-10-17,excellent food and friendly service would visit again
4342,102434,2026-03-27,bad service and small portions
4343,102435,2026-07-17,bad service and small portions
4344,102436,2025-05-10,delicious dishes and great ambience
4345,102436,2025-04-16,slow service and cold food worth trying
4346,102436,2025-10-05,delivery was late and food was cold would visit again
4347,102437,2026-04-24,poor experience and rude staff needs improvement
4348,102437,2025-10-04,really good food and fast delivery
4349,102438,2025-09-27,delicious dishes and great ambience
4350,102439,2025-04-17,long waiting time and average food not recommended
4351,102439,2026-06-26,bad service and small portions
4352,102440,2025-07-21,really good food and fast delivery
4353,102441,2026-04-29,great value and wonderful atmosphere
4354,102441,2025-10-20,amazing experience highly recommended
4355,102442,2025-11-15,great value and wonderful atmosphere
4356,102442,2026-04-03,noisy place and disappointing experience
4357,102442,2026-04-12,tasty food with quick service
4358,102443,2025-05-07,bad service and small portions
4359,102444,2026-07-07,bad service and small portions
4360,102444,2025-05-12,excellent food and friendly service
4361,102444,2026-06-10,amazing experience highly recommended not recommended
4362,102444,2025-04-21,delicious dishes and great ambience
4363,102445,2025-06-13,overpriced food with disappointing service
